tick,timestamp,mid_price,bid_price,ask_price,inventory,cash,realized_pnl,unrealized_pnl,total_pnl,trade_count,volatility,reservation_price,half_spread
1070,2069000,57850,57050,57250,200,-10720000,0,0,0,1,0,57850,150
1071,2070000,58050,57050,57250,200,-10720000,0,0,0,1,0,58050,150
1072,2071000,58250,57050,57250,200,-10720000,0,0,0,1,0,58250,150
1073,2072000,58050,57050,57250,200,-10720000,0,0,0,1,0,58050,150
1074,2073000,57950,57050,57250,200,-10720000,0,0,0,1,0,57950,150
1075,2074000,58150,57050,57250,200,-10720000,0,0,0,1,0,58150,150
1076,2075000,58250,57050,57250,200,-10720000,0,0,0,1,0,58250,150
1077,2076000,58250,57050,57250,200,-10720000,0,0,0,1,0,58250,150
1078,2077000,58250,57050,57250,200,-10720000,0,0,0,1,0,58250,150
1079,2078000,58450,57050,57250,200,-10720000,0,0,0,1,0,58450,150
1080,2079000,58550,57050,57250,200,-10720000,0,0,0,1,0,58550,150
1081,2080000,58750,57050,57250,200,-10720000,0,0,0,1,0,58750,150
1082,2081000,58750,57050,57250,200,-10720000,0,0,0,1,0,58750,150
1083,2082000,58650,57050,57250,200,-10720000,0,0,0,1,0,58650,150
1084,2083000,58450,57050,57250,200,-10720000,0,0,0,1,0,58450,150
1085,2084000,58350,57050,57250,200,-10720000,0,0,0,1,0,58350,150
1086,2085000,58450,57050,57250,200,-10720000,0,0,0,1,0,58450,150
1087,2086000,58250,57050,57250,200,-10720000,0,0,0,1,0,58250,150
1088,2087000,58050,57050,57250,200,-10720000,0,0,0,1,0,58050,150
1089,2088000,58050,57050,57250,200,-10720000,0,0,0,1,0,58050,150
1090,2089000,57950,57050,57250,200,-10720000,0,0,0,1,0,57950,150
1091,2090000,58150,57050,57250,200,-10720000,0,0,0,1,0,58150,150
1092,2091000,58050,57050,57250,200,-10720000,0,0,0,1,0,58050,150
1093,2092000,57950,57050,57250,200,-10720000,0,0,0,1,0,57950,150
1094,2093000,57850,57050,57250,200,-10720000,0,0,0,1,0,57850,150
1095,2094000,57650,57050,57250,200,-10720000,0,0,0,1,0,57650,150
1096,2095000,57750,57050,57250,200,-10720000,0,0,0,1,0,57750,150
1097,2096000,57750,57050,57250,200,-10720000,0,0,0,1,0,57750,150
1098,2097000,57650,57050,57250,200,-10720000,0,0,0,1,0,57650,150
1099,2098000,57450,57050,57250,200,-10720000,0,0,0,1,0,57450,150
1100,2099000,57550,57050,57250,200,-10720000,0,0,0,1,0,57550,150
1101,2100000,57650,57050,57250,200,-10720000,0,0,0,1,0,57650,150
1102,2101000,57550,57050,57250,200,-10720000,0,0,0,1,0,57550,150
1103,2102000,57650,57050,57250,200,-10720000,0,0,0,1,0,57650,150
1104,2103000,57850,57050,57250,200,-10720000,0,0,0,1,0,57850,150
1105,2104000,57850,57050,57250,200,-10720000,0,0,0,1,0,57850,150
1106,2105000,57650,57050,57250,200,-10720000,0,0,0,1,0,57650,150
1107,2106000,57750,57050,57250,200,-10720000,0,0,0,1,0,57750,150
1108,2107000,57650,57050,57250,200,-10720000,0,0,0,1,0,57650,150
1109,2108000,57550,57050,57250,200,-10720000,0,0,0,1,0,57550,150
1110,2109000,57450,57050,57250,200,-10720000,0,0,0,1,0,57450,150
1111,2110000,57450,57050,57250,200,-10720000,0,0,0,1,0,57450,150
1112,2111000,57250,57050,57250,200,-10720000,0,0,0,1,0,57250,150
1113,2112000,57450,57050,57250,200,-10720000,0,0,0,1,0,57450,150
1114,2113000,57250,57050,57250,200,-10720000,0,0,0,1,0,57250,150
1115,2114000,57250,57050,57250,200,-10720000,0,0,0,1,0,57250,150
1116,2115000,57450,57050,57250,200,-10720000,0,0,0,1,0,57450,150
1117,2116000,57350,57050,57250,200,-10720000,0,0,0,1,0,57350,150
1118,2117000,57150,57050,57250,200,-10720000,0,0,0,1,0,57150,150
1119,2118000,57050,57050,57250,200,-10720000,0,0,0,1,0,57050,150
1120,2119000,57150,57050,57250,200,-10720000,0,0,0,1,0,57150,150
1121,2120000,57350,57050,57250,200,-10720000,0,0,0,1,0,57350,150
1122,2121000,57350,57050,57250,200,-10720000,0,0,0,1,0,57350,150
1123,2122000,57150,57050,57250,200,-10720000,0,0,0,1,0,57150,150
1124,2123000,57050,57050,57250,200,-10720000,0,0,0,1,0,57050,150
1125,2124000,56950,57050,57250,200,-10720000,0,0,0,1,0,56950,150
1126,2125000,56950,57050,57250,200,-10720000,0,0,0,1,0,56950,150
1127,2126000,57150,57050,57250,200,-10720000,0,0,0,1,0,57150,150
1128,2127000,57150,57050,57250,200,-10720000,0,0,0,1,0,57150,150
1129,2128000,57050,57050,57250,200,-10720000,0,0,0,1,0,57050,150
1130,2129000,57150,57050,57250,200,-10720000,0,0,0,1,0,57150,150
1131,2130000,56950,57050,57250,200,-10720000,0,0,0,1,0,56950,150
1132,2131000,56850,57050,57250,200,-10720000,0,0,0,1,0,56850,150
1133,2132000,56750,57050,57250,200,-10720000,0,0,0,1,0,56750,150
1134,2133000,56550,57050,57250,200,-10720000,0,0,0,1,0,56550,150
1135,2134000,56450,57050,57250,200,-10720000,0,0,0,1,0,56450,150
1136,2135000,56250,57050,57250,200,-10720000,0,0,0,1,0,56250,150
1137,2136000,56350,57050,57250,200,-10720000,0,0,0,1,0,56350,150
1138,2137000,56150,57050,57250,200,-10720000,0,0,0,1,0,56150,150
1139,2138000,56150,57050,57250,200,-10720000,0,0,0,1,0,56150,150
1140,2139000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1141,2140000,55950,57050,57250,200,-10720000,0,0,0,1,0,55950,150
1142,2141000,56150,57050,57250,200,-10720000,0,0,0,1,0,56150,150
1143,2142000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1144,2143000,55950,57050,57250,200,-10720000,0,0,0,1,0,55950,150
1145,2144000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1146,2145000,55850,57050,57250,200,-10720000,0,0,0,1,0,55850,150
1147,2146000,55950,57050,57250,200,-10720000,0,0,0,1,0,55950,150
1148,2147000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1149,2148000,56150,57050,57250,200,-10720000,0,0,0,1,0,56150,150
1150,2149000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1151,2150000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1152,2151000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1153,2152000,55950,57050,57250,200,-10720000,0,0,0,1,0,55950,150
1154,2153000,55850,57050,57250,200,-10720000,0,0,0,1,0,55850,150
1155,2154000,55650,57050,57250,200,-10720000,0,0,0,1,0,55650,150
1156,2155000,55650,57050,57250,200,-10720000,0,0,0,1,0,55650,150
1157,2156000,55850,57050,57250,200,-10720000,0,0,0,1,0,55850,150
1158,2157000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1159,2158000,56150,57050,57250,200,-10720000,0,0,0,1,0,56150,150
1160,2159000,55950,57050,57250,200,-10720000,0,0,0,1,0,55950,150
1161,2160000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1162,2161000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1163,2162000,56250,57050,57250,200,-10720000,0,0,0,1,0,56250,150
1164,2163000,56250,57050,57250,200,-10720000,0,0,0,1,0,56250,150
1165,2164000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1166,2165000,55950,57050,57250,200,-10720000,0,0,0,1,0,55950,150
1167,2166000,56150,57050,57250,200,-10720000,0,0,0,1,0,56150,150
1168,2167000,56350,57050,57250,200,-10720000,0,0,0,1,0,56350,150
1169,2168000,56350,57050,57250,200,-10720000,0,0,0,1,0,56350,150
1170,2169000,56350,57050,57250,200,-10720000,0,0,0,1,0,56350,150
1171,2170000,56150,57050,57250,200,-10720000,0,0,0,1,0,56150,150
1172,2171000,56150,57050,57250,200,-10720000,0,0,0,1,0,56150,150
1173,2172000,56350,57050,57250,200,-10720000,0,0,0,1,0,56350,150
1174,2173000,56550,57050,57250,200,-10720000,0,0,0,1,0,56550,150
1175,2174000,56450,57050,57250,200,-10720000,0,0,0,1,0,56450,150
1176,2175000,56650,57050,57250,200,-10720000,0,0,0,1,0,56650,150
1177,2176000,56450,57050,57250,200,-10720000,0,0,0,1,0,56450,150
1178,2177000,56450,57050,57250,200,-10720000,0,0,0,1,0,56450,150
1179,2178000,56550,57050,57250,200,-10720000,0,0,0,1,0,56550,150
1180,2179000,56550,57050,57250,200,-10720000,0,0,0,1,0,56550,150
1181,2180000,56450,57050,57250,200,-10720000,0,0,0,1,0,56450,150
1182,2181000,56450,57050,57250,200,-10720000,0,0,0,1,0,56450,150
1183,2182000,56350,57050,57250,200,-10720000,0,0,0,1,0,56350,150
1184,2183000,56450,57050,57250,200,-10720000,0,0,0,1,0,56450,150
1185,2184000,56450,57050,57250,200,-10720000,0,0,0,1,0,56450,150
1186,2185000,56550,57050,57250,200,-10720000,0,0,0,1,0,56550,150
1187,2186000,56750,57050,57250,200,-10720000,0,0,0,1,0,56750,150
1188,2187000,56950,57050,57250,200,-10720000,0,0,0,1,0,56950,150
1189,2188000,57150,57050,57250,200,-10720000,0,0,0,1,0,57150,150
1190,2189000,57150,57050,57250,200,-10720000,0,0,0,1,0,57150,150
1191,2190000,56950,57050,57250,200,-10720000,0,0,0,1,0,56950,150
1192,2191000,56950,57050,57250,200,-10720000,0,0,0,1,0,56950,150
1193,2192000,56850,57050,57250,200,-10720000,0,0,0,1,0,56850,150
1194,2193000,56650,57050,57250,200,-10720000,0,0,0,1,0,56650,150
1195,2194000,56550,57050,57250,200,-10720000,0,0,0,1,0,56550,150
1196,2195000,56350,57050,57250,200,-10720000,0,0,0,1,0,56350,150
1197,2196000,56350,57050,57250,200,-10720000,0,0,0,1,0,56350,150
1198,2197000,56250,57050,57250,200,-10720000,0,0,0,1,0,56250,150
1199,2198000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1200,2199000,55950,57050,57250,200,-10720000,0,0,0,1,0,55950,150
1201,2200000,56150,57050,57250,200,-10720000,0,0,0,1,0,56150,150
1202,2201000,56150,57050,57250,200,-10720000,0,0,0,1,0,56150,150
1203,2202000,55950,57050,57250,200,-10720000,0,0,0,1,0,55950,150
1204,2203000,55750,57050,57250,200,-10720000,0,0,0,1,0,55750,150
1205,2204000,55650,57050,57250,200,-10720000,0,0,0,1,0,55650,150
1206,2205000,55650,57050,57250,200,-10720000,0,0,0,1,0,55650,150
1207,2206000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1208,2207000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1209,2208000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1210,2209000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1211,2210000,55650,57050,57250,200,-10720000,0,0,0,1,0,55650,150
1212,2211000,55750,57050,57250,200,-10720000,0,0,0,1,0,55750,150
1213,2212000,55950,57050,57250,200,-10720000,0,0,0,1,0,55950,150
1214,2213000,56050,57050,57250,200,-10720000,0,0,0,1,0,56050,150
1215,2214000,55850,57050,57250,200,-10720000,0,0,0,1,0,55850,150
1216,2215000,55850,57050,57250,200,-10720000,0,0,0,1,0,55850,150
1217,2216000,55850,57050,57250,200,-10720000,0,0,0,1,0,55850,150
1218,2217000,55750,57050,57250,200,-10720000,0,0,0,1,0,55750,150
1219,2218000,55750,57050,57250,200,-10720000,0,0,0,1,0,55750,150
1220,2219000,55650,57050,57250,200,-10720000,0,0,0,1,0,55650,150
1221,2220000,55550,57050,57250,200,-10720000,0,0,0,1,0,55550,150
1222,2221000,55650,57050,57250,200,-10720000,0,0,0,1,0,55650,150
1223,2222000,55550,57050,57250,200,-10720000,0,0,0,1,0,55550,150
1224,2223000,55550,57050,57250,200,-10720000,0,0,0,1,0,55550,150
1225,2224000,55550,57050,57250,200,-10720000,0,0,0,1,0,55550,150
1226,2225000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1227,2226000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1228,2227000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1229,2228000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1230,2229000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1231,2230000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1232,2231000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1233,2232000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1234,2233000,55550,57050,57250,200,-10720000,0,0,0,1,0,55550,150
1235,2234000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1236,2235000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1237,2236000,55150,57050,57250,200,-10720000,0,0,0,1,0,55150,150
1238,2237000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1239,2238000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1240,2239000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1241,2240000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1242,2241000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1243,2242000,55550,57050,57250,200,-10720000,0,0,0,1,0,55550,150
1244,2243000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1245,2244000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1246,2245000,55650,57050,57250,200,-10720000,0,0,0,1,0,55650,150
1247,2246000,55550,57050,57250,200,-10720000,0,0,0,1,0,55550,150
1248,2247000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1249,2248000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1250,2249000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1251,2250000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1252,2251000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1253,2252000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1254,2253000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1255,2254000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1256,2255000,55650,57050,57250,200,-10720000,0,0,0,1,0,55650,150
1257,2256000,55750,57050,57250,200,-10720000,0,0,0,1,0,55750,150
1258,2257000,55550,57050,57250,200,-10720000,0,0,0,1,0,55550,150
1259,2258000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1260,2259000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1261,2260000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1262,2261000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1263,2262000,55550,57050,57250,200,-10720000,0,0,0,1,0,55550,150
1264,2263000,55750,57050,57250,200,-10720000,0,0,0,1,0,55750,150
1265,2264000,55550,57050,57250,200,-10720000,0,0,0,1,0,55550,150
1266,2265000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1267,2266000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1268,2267000,55150,57050,57250,200,-10720000,0,0,0,1,0,55150,150
1269,2268000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1270,2269000,55150,57050,57250,200,-10720000,0,0,0,1,0,55150,150
1271,2270000,55150,57050,57250,200,-10720000,0,0,0,1,0,55150,150
1272,2271000,55150,57050,57250,200,-10720000,0,0,0,1,0,55150,150
1273,2272000,55150,57050,57250,200,-10720000,0,0,0,1,0,55150,150
1274,2273000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1275,2274000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1276,2275000,55550,57050,57250,200,-10720000,0,0,0,1,0,55550,150
1277,2276000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1278,2277000,55150,57050,57250,200,-10720000,0,0,0,1,0,55150,150
1279,2278000,55150,57050,57250,200,-10720000,0,0,0,1,0,55150,150
1280,2279000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1281,2280000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1282,2281000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1283,2282000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1284,2283000,55450,57050,57250,200,-10720000,0,0,0,1,0,55450,150
1285,2284000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1286,2285000,55350,57050,57250,200,-10720000,0,0,0,1,0,55350,150
1287,2286000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1288,2287000,55050,57050,57250,200,-10720000,0,0,0,1,0,55050,150
1289,2288000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1290,2289000,55150,57050,57250,200,-10720000,0,0,0,1,0,55150,150
1291,2290000,55050,57050,57250,200,-10720000,0,0,0,1,0,55050,150
1292,2291000,55250,57050,57250,200,-10720000,0,0,0,1,0,55250,150
1293,2292000,55150,57050,57250,200,-10720000,0,0,0,1,0,55150,150
1294,2293000,55150,57050,57250,200,-10720000,0,0,0,1,0,55150,150
1295,2294000,54950,57050,57250,200,-10720000,0,0,0,1,0,54950,150
1296,2295000,54750,57050,57250,200,-10720000,0,0,0,1,0,54750,150
1297,2296000,54550,57050,57250,200,-10720000,0,0,0,1,0,54550,150
1298,2297000,54550,57050,57250,200,-10720000,0,0,0,1,0,54550,150
1299,2298000,54350,57050,57250,200,-10720000,0,0,0,1,0,54350,150
1300,2299000,54550,57050,57250,200,-10720000,0,0,0,1,0,54550,150
1301,2300000,54650,57050,57250,200,-10720000,0,0,0,1,0,54650,150
1302,2301000,54650,57050,57250,200,-10720000,0,0,0,1,0,54650,150
1303,2302000,54450,57050,57250,200,-10720000,0,0,0,1,0,54450,150
1304,2303000,54250,57050,57250,200,-10720000,0,0,0,1,0,54250,150
1305,2304000,54450,57050,57250,200,-10720000,0,0,0,1,0,54450,150
1306,2305000,54250,57050,57250,200,-10720000,0,0,0,1,0,54250,150
1307,2306000,54350,57050,57250,200,-10720000,0,0,0,1,0,54350,150
1308,2307000,54550,57050,57250,200,-10720000,0,0,0,1,0,54550,150
1309,2308000,54350,57050,57250,200,-10720000,0,0,0,1,0,54350,150
1310,2309000,54450,57050,57250,200,-10720000,0,0,0,1,0,54450,150
1311,2310000,54350,57050,57250,200,-10720000,0,0,0,1,0,54350,150
1312,2311000,54450,57050,57250,200,-10720000,0,0,0,1,0,54450,150
1313,2312000,54250,57050,57250,200,-10720000,0,0,0,1,0,54250,150
1314,2313000,54150,57050,57250,200,-10720000,0,0,0,1,0,54150,150
1315,2314000,54150,57050,57250,200,-10720000,0,0,0,1,0,54150,150
1316,2315000,54250,57050,57250,200,-10720000,0,0,0,1,0,54250,150
1317,2316000,54450,57050,57250,200,-10720000,0,0,0,1,0,54450,150
1318,2317000,54350,57050,57250,200,-10720000,0,0,0,1,0,54350,150
1319,2318000,54150,57050,57250,200,-10720000,0,0,0,1,0,54150,150
1320,2319000,54150,57050,57250,200,-10720000,0,0,0,1,0,54150,150
1321,2320000,53950,57050,57250,200,-10720000,0,0,0,1,0,53950,150
1322,2321000,53850,57050,57250,200,-10720000,0,0,0,1,0,53850,150
1323,2322000,54050,57050,57250,200,-10720000,0,0,0,1,0,54050,150
1324,2323000,54050,57050,57250,200,-10720000,0,0,0,1,0,54050,150
1325,2324000,53850,57050,57250,200,-10720000,0,0,0,1,0,53850,150
1326,2325000,53750,57050,57250,200,-10720000,0,0,0,1,0,53750,150
1327,2326000,53550,57050,57250,200,-10720000,0,0,0,1,0,53550,150
1328,2327000,53350,57050,57250,200,-10720000,0,0,0,1,0,53350,150
1329,2328000,53250,57050,57250,200,-10720000,0,0,0,1,0,53250,150
1330,2329000,53250,57050,57250,200,-10720000,0,0,0,1,0,53250,150
1331,2330000,53450,57050,57250,200,-10720000,0,0,0,1,0,53450,150
1332,2331000,53450,57050,57250,200,-10720000,0,0,0,1,0,53450,150
1333,2332000,53650,57050,57250,200,-10720000,0,0,0,1,0,53650,150
1334,2333000,53450,57050,57250,200,-10720000,0,0,0,1,0,53450,150
1335,2334000,53250,57050,57250,200,-10720000,0,0,0,1,0,53250,150
1336,2335000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1337,2336000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1338,2337000,53150,57050,57250,200,-10720000,0,0,0,1,0,53150,150
1339,2338000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1340,2339000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1341,2340000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1342,2341000,53150,57050,57250,200,-10720000,0,0,0,1,0,53150,150
1343,2342000,53150,57050,57250,200,-10720000,0,0,0,1,0,53150,150
1344,2343000,52950,57050,57250,200,-10720000,0,0,0,1,0,52950,150
1345,2344000,52950,57050,57250,200,-10720000,0,0,0,1,0,52950,150
1346,2345000,52750,57050,57250,200,-10720000,0,0,0,1,0,52750,150
1347,2346000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1348,2347000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1349,2348000,53250,57050,57250,200,-10720000,0,0,0,1,0,53250,150
1350,2349000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1351,2350000,53250,57050,57250,200,-10720000,0,0,0,1,0,53250,150
1352,2351000,53150,57050,57250,200,-10720000,0,0,0,1,0,53150,150
1353,2352000,53350,57050,57250,200,-10720000,0,0,0,1,0,53350,150
1354,2353000,53250,57050,57250,200,-10720000,0,0,0,1,0,53250,150
1355,2354000,53250,57050,57250,200,-10720000,0,0,0,1,0,53250,150
1356,2355000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1357,2356000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1358,2357000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1359,2358000,52950,57050,57250,200,-10720000,0,0,0,1,0,52950,150
1360,2359000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1361,2360000,52650,57050,57250,200,-10720000,0,0,0,1,0,52650,150
1362,2361000,52750,57050,57250,200,-10720000,0,0,0,1,0,52750,150
1363,2362000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1364,2363000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1365,2364000,53150,57050,57250,200,-10720000,0,0,0,1,0,53150,150
1366,2365000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1367,2366000,52950,57050,57250,200,-10720000,0,0,0,1,0,52950,150
1368,2367000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1369,2368000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1370,2369000,52750,57050,57250,200,-10720000,0,0,0,1,0,52750,150
1371,2370000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1372,2371000,52650,57050,57250,200,-10720000,0,0,0,1,0,52650,150
1373,2372000,52650,57050,57250,200,-10720000,0,0,0,1,0,52650,150
1374,2373000,52650,57050,57250,200,-10720000,0,0,0,1,0,52650,150
1375,2374000,52750,57050,57250,200,-10720000,0,0,0,1,0,52750,150
1376,2375000,52650,57050,57250,200,-10720000,0,0,0,1,0,52650,150
1377,2376000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1378,2377000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1379,2378000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1380,2379000,52950,57050,57250,200,-10720000,0,0,0,1,0,52950,150
1381,2380000,52950,57050,57250,200,-10720000,0,0,0,1,0,52950,150
1382,2381000,52950,57050,57250,200,-10720000,0,0,0,1,0,52950,150
1383,2382000,52750,57050,57250,200,-10720000,0,0,0,1,0,52750,150
1384,2383000,52950,57050,57250,200,-10720000,0,0,0,1,0,52950,150
1385,2384000,53150,57050,57250,200,-10720000,0,0,0,1,0,53150,150
1386,2385000,52950,57050,57250,200,-10720000,0,0,0,1,0,52950,150
1387,2386000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1388,2387000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1389,2388000,52950,57050,57250,200,-10720000,0,0,0,1,0,52950,150
1390,2389000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1391,2390000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1392,2391000,52650,57050,57250,200,-10720000,0,0,0,1,0,52650,150
1393,2392000,52550,57050,57250,200,-10720000,0,0,0,1,0,52550,150
1394,2393000,52550,57050,57250,200,-10720000,0,0,0,1,0,52550,150
1395,2394000,52450,57050,57250,200,-10720000,0,0,0,1,0,52450,150
1396,2395000,52250,57050,57250,200,-10720000,0,0,0,1,0,52250,150
1397,2396000,52350,57050,57250,200,-10720000,0,0,0,1,0,52350,150
1398,2397000,52350,57050,57250,200,-10720000,0,0,0,1,0,52350,150
1399,2398000,52150,57050,57250,200,-10720000,0,0,0,1,0,52150,150
1400,2399000,51950,57050,57250,200,-10720000,0,0,0,1,0,51950,150
1401,2400000,52150,57050,57250,200,-10720000,0,0,0,1,0,52150,150
1402,2401000,51950,57050,57250,200,-10720000,0,0,0,1,0,51950,150
1403,2402000,51950,57050,57250,200,-10720000,0,0,0,1,0,51950,150
1404,2403000,52150,57050,57250,200,-10720000,0,0,0,1,0,52150,150
1405,2404000,52350,57050,57250,200,-10720000,0,0,0,1,0,52350,150
1406,2405000,52250,57050,57250,200,-10720000,0,0,0,1,0,52250,150
1407,2406000,52150,57050,57250,200,-10720000,0,0,0,1,0,52150,150
1408,2407000,52150,57050,57250,200,-10720000,0,0,0,1,0,52150,150
1409,2408000,52350,57050,57250,200,-10720000,0,0,0,1,0,52350,150
1410,2409000,52550,57050,57250,200,-10720000,0,0,0,1,0,52550,150
1411,2410000,52750,57050,57250,200,-10720000,0,0,0,1,0,52750,150
1412,2411000,52650,57050,57250,200,-10720000,0,0,0,1,0,52650,150
1413,2412000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1414,2413000,52950,57050,57250,200,-10720000,0,0,0,1,0,52950,150
1415,2414000,52750,57050,57250,200,-10720000,0,0,0,1,0,52750,150
1416,2415000,52550,57050,57250,200,-10720000,0,0,0,1,0,52550,150
1417,2416000,52750,57050,57250,200,-10720000,0,0,0,1,0,52750,150
1418,2417000,52850,57050,57250,200,-10720000,0,0,0,1,0,52850,150
1419,2418000,53050,57050,57250,200,-10720000,0,0,0,1,0,53050,150
1420,2419000,53150,57050,57250,200,-10720000,0,0,0,1,0,53150,150
1421,2420000,53250,57050,57250,200,-10720000,0,0,0,1,0,53250,150
1422,2421000,53150,57050,57250,200,-10720000,0,0,0,1,0,53150,150
1423,2422000,53250,57050,57250,200,-10720000,0,0,0,1,0,53250,150
1424,2423000,53250,57050,57250,200,-10720000,0,0,0,1,0,53250,150
1425,2424000,53450,57050,57250,200,-10720000,0,0,0,1,0,53450,150
1426,2425000,53450,57050,57250,200,-10720000,0,0,0,1,0,53450,150
1427,2426000,53550,57050,57250,200,-10720000,0,0,0,1,0,53550,150
1428,2427000,53450,57050,57250,200,-10720000,0,0,0,1,0,53450,150
1429,2428000,53550,57050,57250,200,-10720000,0,0,0,1,0,53550,150
1430,2429000,53550,57050,57250,200,-10720000,0,0,0,1,0,53550,150
1431,2430000,53650,57050,57250,200,-10720000,0,0,0,1,0,53650,150
1432,2431000,53650,57050,57250,200,-10720000,0,0,0,1,0,53650,150
1433,2432000,53750,57050,57250,200,-10720000,0,0,0,1,0,53750,150
1434,2433000,53850,57050,57250,200,-10720000,0,0,0,1,0,53850,150
1435,2434000,53950,57050,57250,200,-10720000,0,0,0,1,0,53950,150
