tick,timestamp,mid_price,bid_price,ask_price,inventory,cash,realized_pnl,unrealized_pnl,total_pnl,trade_count,volatility,reservation_price,half_spread
913,1912000,54850,49400,60300,0,0,0,0,0,0,0.00262567,54850,150
914,1913000,54850,49400,60300,0,0,0,0,0,0,0.00254568,54850,150
915,1914000,54750,49300,60200,0,0,0,0,0,0,0.00250828,54750,150
916,1915000,54750,49300,60200,0,0,0,0,0,0,0.00243187,54750,150
917,1916000,54950,49500,60400,0,0,0,0,0,0,0.00252128,54950,150
918,1917000,55150,49700,60600,0,0,0,0,0,0,0.00260142,55150,150
919,1918000,55150,49700,60600,0,0,0,0,0,0,0.00252217,55150,150
920,1919000,54950,49500,60400,0,0,0,0,0,0,0.00260224,54950,150
921,1920000,54950,49500,60400,0,0,0,0,0,0,0.00252296,54950,150
922,1921000,55050,49600,60500,0,0,0,0,0,0,0.00248631,55050,150
923,1922000,55150,49700,60600,0,0,0,0,0,0,0.00245122,55150,150
924,1923000,55350,49800,60900,0,0,0,0,0,0,0.00253657,55350,150
925,1924000,55450,49900,61000,0,0,0,0,0,0,0.00249873,55450,150
926,1925000,55650,50100,61200,0,0,0,0,0,0,0.00257813,55650,150
927,1926000,55850,50300,61400,0,0,0,0,0,0,0.00264956,55850,150
928,1927000,55850,50300,61400,0,0,0,0,0,0,0.00256884,55850,150
929,1928000,56050,50500,61600,0,0,0,0,0,0,0.00264002,56050,150
930,1929000,56050,50500,61600,0,0,0,0,0,0,0.00255959,56050,150
931,1930000,56250,50700,61800,0,0,0,0,0,0,0.00263052,56250,150
932,1931000,56150,50600,61700,0,0,0,0,0,0,0.00258736,56150,150
933,1932000,56150,50600,61700,0,0,0,0,0,0,0.00250854,56150,150
934,1933000,56350,50700,62000,0,0,0,0,0,0,0.00258335,56350,150
935,1934000,56150,50600,61700,0,0,0,0,0,0,0.00265176,56150,150
936,1935000,55950,50400,61500,0,0,0,0,0,0,0.00271548,55950,150
937,1936000,55950,50400,61500,0,0,0,0,0,0,0.00263276,55950,150
938,1937000,56050,50500,61600,0,0,0,0,0,0,0.00258976,56050,150
939,1938000,55850,50300,61400,0,0,0,0,0,0,0.00265916,55850,150
940,1939000,55850,50300,61400,0,0,0,0,0,0,0.00257815,55850,150
941,1940000,55650,50100,61200,0,0,0,0,0,0,0.00264957,55650,150
942,1941000,55750,50200,61300,0,0,0,0,0,0,0.00260623,55750,150
943,1942000,55850,50300,61400,0,0,0,0,0,0,0.00256468,55850,150
944,1943000,56050,50500,61600,0,0,0,0,0,0,0.00263621,56050,150
945,1944000,56150,50600,61700,0,0,0,0,0,0,0.00259292,56150,150
946,1945000,56150,50600,61700,0,0,0,0,0,0,0.00251393,56150,150
947,1946000,56350,50700,62000,0,0,0,0,0,0,0.00258828,56350,150
948,1947000,56550,50900,62200,0,0,0,0,0,0,0.00265526,56550,150
949,1948000,56550,50900,62200,0,0,0,0,0,0,0.00257437,56550,150
950,1949000,56750,51100,62400,0,0,0,0,0,0,0.00264151,56750,150
951,1950000,56550,50900,62200,0,0,0,0,0,0,0.0027031,56550,150
952,1951000,56350,50700,62000,0,0,0,0,0,0,0.00276071,56350,150
953,1952000,56450,50800,62100,0,0,0,0,0,0,0.00271161,56450,150
954,1953000,56550,50900,62200,0,0,0,0,0,0,0.00266451,56550,150
955,1954000,56750,51100,62400,0,0,0,0,0,0,0.00272424,56750,150
956,1955000,56550,50900,62200,0,0,0,0,0,0,0.00277922,56550,150
957,1956000,56450,50800,62100,0,0,0,0,0,0,0.00272921,56450,150
958,1957000,56450,50800,62100,0,0,0,0,0,0,0.00264606,56450,150
959,1958000,56650,51000,62300,0,0,0,0,0,0,0.00270778,56650,150
960,1959000,56550,50900,62200,0,0,0,0,0,0,0.00266072,56550,150
961,1960000,56550,50900,62200,0,0,0,0,0,0,0.00257966,56550,150
962,1961000,56750,51100,62400,0,0,0,0,0,0,0.00264636,56750,150
963,1962000,56950,51300,62600,0,0,0,0,0,0,0.00270659,56950,150
964,1963000,56850,51200,62500,0,0,0,0,0,0,0.00265921,56850,150
965,1964000,56650,51000,62300,0,0,0,0,0,0,0.00271888,56650,150
966,1965000,56850,51200,62500,0,0,0,0,0,0,0.00277381,56850,150
967,1966000,57050,51400,62700,0,0,0,0,0,0,0.00282354,57050,150
968,1967000,57150,51500,62800,0,0,0,0,0,0,0.00277093,57150,150
969,1968000,57150,51500,62800,0,0,0,0,0,0,0.00268651,57150,150
970,1969000,57150,51500,62800,0,0,0,0,0,0,0.00260467,57150,150
971,1970000,57350,51600,63100,0,0,0,0,0,0,0.00266637,57350,150
972,1971000,57350,51600,63100,0,0,0,0,0,0,0.00258514,57350,150
973,1972000,57150,51500,62800,0,0,0,0,0,0,0.00264844,57150,150
974,1973000,56950,51300,62600,0,0,0,0,0,0,0.00270754,56950,150
975,1974000,57050,51400,62700,0,0,0,0,0,0,0.00266,57050,150
976,1975000,57250,51600,62900,0,0,0,0,0,0,0.0027177,57250,150
977,1976000,57050,51400,62700,0,0,0,0,0,0,0.00277084,57050,150
978,1977000,57050,51400,62700,0,0,0,0,0,0,0.00268643,57050,150
979,1978000,56950,51300,62600,0,0,0,0,0,0,0.0026398,56950,150
980,1979000,56850,51200,62500,0,0,0,0,0,0,0.00259533,56850,150
981,1980000,56950,51300,62600,0,0,0,0,0,0,0.00255283,56950,150
982,1981000,56850,51200,62500,0,0,0,0,0,0,0.00251222,56850,150
983,1982000,56650,51000,62300,0,0,0,0,0,0,0.00258414,56650,150
984,1983000,56450,50800,62100,0,0,0,0,0,0,0.00265096,56450,150
985,1984000,56650,51000,62300,0,0,0,0,0,0,0.00271228,56650,150
986,1985000,56550,50900,62200,0,0,0,0,0,0,0.00266502,56550,150
987,1986000,56650,51000,62300,0,0,0,0,0,0,0.00261983,56650,150
988,1987000,56850,51200,62500,0,0,0,0,0,0,0.0026827,56850,150
989,1988000,56950,51300,62600,0,0,0,0,0,0,0.00263636,56950,150
990,1989000,57150,51500,62800,0,0,0,0,0,0,0.00269644,57150,150
991,1990000,57350,51600,63100,0,0,0,0,0,0,0.00275078,57350,150
992,1991000,57450,51700,63200,0,0,0,0,0,0,0.0027009,57450,150
993,1992000,57450,51700,63200,0,0,0,0,0,0,0.00261862,57450,150
994,1993000,57350,51600,63100,0,0,0,0,0,0,0.00257446,57350,150
995,1994000,57350,51600,63100,0,0,0,0,0,0,0.00249604,57350,150
996,1995000,57350,51600,63100,0,0,0,0,0,0,0.00242,57350,150
997,1996000,57250,51600,62900,0,0,0,0,0,0,0.0023849,57250,150
998,1997000,57350,51600,63100,0,0,0,0,0,0,0.00235143,57350,150
999,1998000,57350,51600,63100,0,0,0,0,0,0,0.0022798,57350,150
1000,1999000,57150,51500,62800,0,0,0,0,0,0,0.00237021,57150,150
1001,2000000,57150,57050,57250,200,-10720000,0,0,0,1,0.002298,57150,50
1002,2001000,57150,57050,57250,200,-10720000,0,0,0,1,0.00222799,57150,50
1003,2002000,57250,57050,57250,200,-10720000,0,0,0,1,0.00220216,57250,50
1004,2003000,57350,57050,57250,200,-10720000,0,0,0,1,0.00217745,57350,50
1005,2004000,57350,57050,57250,200,-10720000,0,0,0,1,0.00211111,57350,50
1006,2005000,57150,57050,57250,200,-10720000,0,0,0,1,0.00221848,57150,50
1007,2006000,57050,57050,57250,200,-10720000,0,0,0,1,0.00219326,57050,50
1008,2007000,57250,57050,57250,200,-10720000,0,0,0,1,0.00229272,57250,50
1009,2008000,57350,57050,57250,200,-10720000,0,0,0,1,0.00226361,57350,50
1010,2009000,57550,57050,57250,200,-10720000,0,0,0,1,0.00235449,57550,50
1011,2010000,57550,57050,57250,200,-10720000,0,0,0,1,0.00228277,57550,50
1012,2011000,57350,57050,57250,200,-10720000,0,0,0,1,0.00237182,57350,50
1013,2012000,57550,57050,57250,200,-10720000,0,0,0,1,0.00245258,57550,50
1014,2013000,57650,57050,57250,200,-10720000,0,0,0,1,0.00241559,57650,50
1015,2014000,57750,57050,57250,200,-10720000,0,0,0,1,0.00238017,57750,50
1016,2015000,57750,57050,57250,200,-10720000,0,0,0,1,0.00230766,57750,50
1017,2016000,57550,57050,57250,200,-10720000,0,0,0,1,0.0023933,57550,50
1018,2017000,57350,57050,57250,200,-10720000,0,0,0,1,0.00247212,57350,50
1019,2018000,57450,57050,57250,200,-10720000,0,0,0,1,0.00243451,57450,50
1020,2019000,57450,57050,57250,200,-10720000,0,0,0,1,0.00236034,57450,50
1021,2020000,57450,57050,57250,200,-10720000,0,0,0,1,0.00228844,57450,50
1022,2021000,57250,57050,57250,200,-10720000,0,0,0,1,0.00237748,57250,50
1023,2022000,57350,57050,57250,200,-10720000,0,0,0,1,0.00234436,57350,50
1024,2023000,57450,57050,57250,200,-10720000,0,0,0,1,0.00231265,57450,50
1025,2024000,57350,57050,57250,200,-10720000,0,0,0,1,0.00228245,57350,50
1026,2025000,57450,57050,57250,200,-10720000,0,0,0,1,0.00225369,57450,50
1027,2026000,57350,57050,57250,200,-10720000,0,0,0,1,0.00222631,57350,50
1028,2027000,57450,57050,57250,200,-10720000,0,0,0,1,0.00220027,57450,50
1029,2028000,57650,57050,57250,200,-10720000,0,0,0,1,0.00229681,57650,50
1030,2029000,57750,57050,57250,200,-10720000,0,0,0,1,0.00226695,57750,50
1031,2030000,57950,57050,57250,200,-10720000,0,0,0,1,0.00235539,57950,50
1032,2031000,57750,57050,57250,200,-10720000,0,0,0,1,0.00243559,57750,50
1033,2032000,57550,57050,57250,200,-10720000,0,0,0,1,0.00250965,57550,50
1034,2033000,57350,57050,57250,200,-10720000,0,0,0,1,0.00257829,57350,50
1035,2034000,57250,57050,57250,200,-10720000,0,0,0,1,0.00253603,57250,50
1036,2035000,57350,57050,57250,200,-10720000,0,0,0,1,0.00249566,57350,50
1037,2036000,57250,57050,57250,200,-10720000,0,0,0,1,0.00245711,57250,50
1038,2037000,57450,57050,57250,200,-10720000,0,0,0,1,0.00253078,57450,50
1039,2038000,57550,57050,57250,200,-10720000,0,0,0,1,0.00249038,57550,50
1040,2039000,57550,57050,57250,200,-10720000,0,0,0,1,0.00241452,57550,50
1041,2040000,57350,57050,57250,200,-10720000,0,0,0,1,0.00249144,57350,50
1042,2041000,57550,57050,57250,200,-10720000,0,0,0,1,0.00256164,57550,50
1043,2042000,57750,57050,57250,200,-10720000,0,0,0,1,0.00262496,57750,50
1044,2043000,57550,57050,57250,200,-10720000,0,0,0,1,0.00268311,57550,50
1045,2044000,57550,57050,57250,200,-10720000,0,0,0,1,0.00260138,57550,50
1046,2045000,57650,57050,57250,200,-10720000,0,0,0,1,0.00255773,57650,50
1047,2046000,57650,57050,57250,200,-10720000,0,0,0,1,0.00247981,57650,50
1048,2047000,57450,57050,57250,200,-10720000,0,0,0,1,0.00255051,57450,50
1049,2048000,57250,57050,57250,200,-10720000,0,0,0,1,0.0026162,57250,50
1050,2049000,57050,57050,57250,200,-10720000,0,0,0,1,0.00267744,57050,50
1051,2050000,56950,57050,57250,200,-10720000,0,0,0,1,0.0026312,56950,50
1052,2051000,57150,57050,57250,200,-10720000,0,0,0,1,0.00269169,57150,50
1053,2052000,57350,57050,57250,200,-10720000,0,0,0,1,0.00274641,57350,50
1054,2053000,57350,57050,57250,200,-10720000,0,0,0,1,0.00266274,57350,50
1055,2054000,57150,57050,57250,200,-10720000,0,0,0,1,0.00271975,57150,50
1056,2055000,57350,57050,57250,200,-10720000,0,0,0,1,0.00277227,57350,50
1057,2056000,57550,57050,57250,200,-10720000,0,0,0,1,0.00281984,57550,50
1058,2057000,57450,57050,57250,200,-10720000,0,0,0,1,0.00276693,57450,50
1059,2058000,57350,57050,57250,200,-10720000,0,0,0,1,0.00271637,57350,50
1060,2059000,57450,57050,57250,200,-10720000,0,0,0,1,0.00266796,57450,50
1061,2060000,57450,57050,57250,200,-10720000,0,0,0,1,0.00258669,57450,50
1062,2061000,57450,57050,57250,200,-10720000,0,0,0,1,0.00250789,57450,50
1063,2062000,57550,57050,57250,200,-10720000,0,0,0,1,0.00246852,57550,50
1064,2063000,57650,57050,57250,200,-10720000,0,0,0,1,0.00243081,57650,50
1065,2064000,57550,57050,57250,200,-10720000,0,0,0,1,0.00239482,57550,50
1066,2065000,57550,57050,57250,200,-10720000,0,0,0,1,0.00232186,57550,50
1067,2066000,57650,57050,57250,200,-10720000,0,0,0,1,0.00229094,57650,50
1068,2067000,57850,57050,57250,200,-10720000,0,0,0,1,0.00237763,57850,50
1069,2068000,57650,57050,57250,200,-10720000,0,0,0,1,0.00245633,57650,50
1070,2069000,57850,57050,57250,200,-10720000,0,0,0,1,0.00252808,57850,50
1071,2070000,58050,57050,57250,200,-10720000,0,0,0,1,0.00259276,58050,50
1072,2071000,58250,57050,57250,200,-10720000,0,0,0,1,0.00265119,58250,50
1073,2072000,58050,57050,57250,200,-10720000,0,0,0,1,0.00270497,58050,50
1074,2073000,57950,57050,57250,200,-10720000,0,0,0,1,0.00265635,57950,50
1075,2074000,58150,57050,57250,200,-10720000,0,0,0,1,0.00271017,58150,50
1076,2075000,58250,57050,57250,200,-10720000,0,0,0,1,0.0026611,58250,50
1077,2076000,58250,57050,57250,200,-10720000,0,0,0,1,0.00258003,58250,50
1078,2077000,58250,57050,57250,200,-10720000,0,0,0,1,0.00250144,58250,50
1079,2078000,58450,57050,57250,200,-10720000,0,0,0,1,0.00256645,58450,50
1080,2079000,58550,57050,57250,200,-10720000,0,0,0,1,0.00252325,58550,50
1081,2080000,58750,57050,57250,200,-10720000,0,0,0,1,0.00258505,58750,50
1082,2081000,58750,57050,57250,200,-10720000,0,0,0,1,0.0025063,58750,50
1083,2082000,58650,57050,57250,200,-10720000,0,0,0,1,0.00246552,58650,50
1084,2083000,58450,57050,57250,200,-10720000,0,0,0,1,0.00253262,58450,50
1085,2084000,58350,57050,57250,200,-10720000,0,0,0,1,0.00249103,58350,50
1086,2085000,58450,57050,57250,200,-10720000,0,0,0,1,0.00245129,58450,50
1087,2086000,58250,57050,57250,200,-10720000,0,0,0,1,0.00252056,58250,50
1088,2087000,58050,57050,57250,200,-10720000,0,0,0,1,0.00258491,58050,50
1089,2088000,58050,57050,57250,200,-10720000,0,0,0,1,0.00250617,58050,50
1090,2089000,57950,57050,57250,200,-10720000,0,0,0,1,0.00246625,57950,50
1091,2090000,58150,57050,57250,200,-10720000,0,0,0,1,0.00253567,58150,50
1092,2091000,58050,57050,57250,200,-10720000,0,0,0,1,0.00249432,58050,50
1093,2092000,57950,57050,57250,200,-10720000,0,0,0,1,0.00245493,57950,50
1094,2093000,57850,57050,57250,200,-10720000,0,0,0,1,0.00241745,57850,50
1095,2094000,57650,57050,57250,200,-10720000,0,0,0,1,0.0024926,57650,50
1096,2095000,57750,57050,57250,200,-10720000,0,0,0,1,0.00245366,57750,50
1097,2096000,57750,57050,57250,200,-10720000,0,0,0,1,0.00237892,57750,50
1098,2097000,57650,57050,57250,200,-10720000,0,0,0,1,0.00234519,57650,50
1099,2098000,57450,57050,57250,200,-10720000,0,0,0,1,0.00242787,57450,50
1100,2099000,57550,57050,57250,200,-10720000,0,0,0,1,0.00239214,57550,50
1101,2100000,57650,57050,57250,200,-10720000,0,0,0,1,0.00235793,57650,50
1102,2101000,57550,57050,57250,200,-10720000,0,0,0,1,0.00232532,57550,50
1103,2102000,57650,57050,57250,200,-10720000,0,0,0,1,0.00229424,57650,50
1104,2103000,57850,57050,57250,200,-10720000,0,0,0,1,0.00238062,57850,50
1105,2104000,57850,57050,57250,200,-10720000,0,0,0,1,0.0023081,57850,50
1106,2105000,57650,57050,57250,200,-10720000,0,0,0,1,0.00239318,57650,50
1107,2106000,57750,57050,57250,200,-10720000,0,0,0,1,0.00235879,57750,50
1108,2107000,57650,57050,57250,200,-10720000,0,0,0,1,0.002326,57650,50
1109,2108000,57550,57050,57250,200,-10720000,0,0,0,1,0.00229488,57550,50
1110,2109000,57450,57050,57250,200,-10720000,0,0,0,1,0.00226539,57450,50
1111,2110000,57450,57050,57250,200,-10720000,0,0,0,1,0.00219637,57450,50
1112,2111000,57250,57050,57250,200,-10720000,0,0,0,1,0.00229441,57250,50
1113,2112000,57450,57050,57250,200,-10720000,0,0,0,1,0.00238289,57450,50
1114,2113000,57250,57050,57250,200,-10720000,0,0,0,1,0.00246316,57250,50
1115,2114000,57250,57050,57250,200,-10720000,0,0,0,1,0.00238812,57250,50
1116,2115000,57450,57050,57250,200,-10720000,0,0,0,1,0.00246792,57450,50
1117,2116000,57350,57050,57250,200,-10720000,0,0,0,1,0.0024305,57350,50
1118,2117000,57150,57050,57250,200,-10720000,0,0,0,1,0.00250702,57150,50
1119,2118000,57050,57050,57250,200,-10720000,0,0,0,1,0.00246821,57050,50
1120,2119000,57150,57050,57250,200,-10720000,0,0,0,1,0.00243116,57150,50
1121,2120000,57350,57050,57250,200,-10720000,0,0,0,1,0.00250762,57350,50
1122,2121000,57350,57050,57250,200,-10720000,0,0,0,1,0.00243123,57350,50
1123,2122000,57150,57050,57250,200,-10720000,0,0,0,1,0.00250769,57150,50
1124,2123000,57050,57050,57250,200,-10720000,0,0,0,1,0.00246885,57050,50
1125,2124000,56950,57050,57250,200,-10720000,0,0,0,1,0.0024319,56950,50
1126,2125000,56950,57050,57250,200,-10720000,0,0,0,1,0.00235782,56950,50
1127,2126000,57150,57050,57250,200,-10720000,0,0,0,1,0.00244196,57150,50
1128,2127000,57150,57050,57250,200,-10720000,0,0,0,1,0.00236756,57150,50
1129,2128000,57050,57050,57250,200,-10720000,0,0,0,1,0.00233518,57050,50
1130,2129000,57150,57050,57250,200,-10720000,0,0,0,1,0.00230432,57150,50
1131,2130000,56950,57050,57250,200,-10720000,0,0,0,1,0.00239347,56950,50
1132,2131000,56850,57050,57250,200,-10720000,0,0,0,1,0.00236015,56850,50
1133,2132000,56750,57050,57250,200,-10720000,0,0,0,1,0.00232853,56750,50
1134,2133000,56550,57050,57250,200,-10720000,0,0,0,1,0.00241756,56550,50
1135,2134000,56450,57050,57250,200,-10720000,0,0,0,1,0.00238367,56450,50
1136,2135000,56250,57050,57250,200,-10720000,0,0,0,1,0.00246917,56250,50
1137,2136000,56350,57050,57250,200,-10720000,0,0,0,1,0.00243316,56350,50
1138,2137000,56150,57050,57250,200,-10720000,0,0,0,1,0.00251467,56150,50
1139,2138000,56150,57050,57250,200,-10720000,0,0,0,1,0.00243806,56150,50
1140,2139000,56050,57050,57250,200,-10720000,0,0,0,1,0.00240378,56050,50
1141,2140000,55950,57050,57250,200,-10720000,0,0,0,1,0.00237124,55950,50
1142,2141000,56150,57050,57250,200,-10720000,0,0,0,1,0.00245955,56150,50
1143,2142000,56050,57050,57250,200,-10720000,0,0,0,1,0.00242426,56050,50
1144,2143000,55950,57050,57250,200,-10720000,0,0,0,1,0.00239076,55950,50
1145,2144000,56050,57050,57250,200,-10720000,0,0,0,1,0.00235884,56050,50
1146,2145000,55850,57050,57250,200,-10720000,0,0,0,1,0.00244887,55850,50
1147,2146000,55950,57050,57250,200,-10720000,0,0,0,1,0.00241437,55950,50
1148,2147000,56050,57050,57250,200,-10720000,0,0,0,1,0.00238133,56050,50
1149,2148000,56150,57050,57250,200,-10720000,0,0,0,1,0.00234971,56150,50
1150,2149000,56050,57050,57250,200,-10720000,0,0,0,1,0.00231959,56050,50
1151,2150000,56050,57050,57250,200,-10720000,0,0,0,1,0.00224893,56050,50
1152,2151000,56050,57050,57250,200,-10720000,0,0,0,1,0.00218042,56050,50
1153,2152000,55950,57050,57250,200,-10720000,0,0,0,1,0.00215877,55950,50
1154,2153000,55850,57050,57250,200,-10720000,0,0,0,1,0.00213838,55850,50
1155,2154000,55650,57050,57250,200,-10720000,0,0,0,1,0.00225178,55650,50
1156,2155000,55650,57050,57250,200,-10720000,0,0,0,1,0.00218318,55650,50
1157,2156000,55850,57050,57250,200,-10720000,0,0,0,1,0.00229183,55850,50
1158,2157000,56050,57050,57250,200,-10720000,0,0,0,1,0.00238831,56050,50
1159,2158000,56150,57050,57250,200,-10720000,0,0,0,1,0.00235636,56150,50
1160,2159000,55950,57050,57250,200,-10720000,0,0,0,1,0.00244606,55950,50
1161,2160000,56050,57050,57250,200,-10720000,0,0,0,1,0.00241155,56050,50
1162,2161000,56050,57050,57250,200,-10720000,0,0,0,1,0.00233808,56050,50
1163,2162000,56250,57050,57250,200,-10720000,0,0,0,1,0.00242896,56250,50
1164,2163000,56250,57050,57250,200,-10720000,0,0,0,1,0.00235496,56250,50
1165,2164000,56050,57050,57250,200,-10720000,0,0,0,1,0.00244424,56050,50
1166,2165000,55950,57050,57250,200,-10720000,0,0,0,1,0.00240981,55950,50
1167,2166000,56150,57050,57250,200,-10720000,0,0,0,1,0.00249454,56150,50
1168,2167000,56350,57050,57250,200,-10720000,0,0,0,1,0.00257058,56350,50
1169,2168000,56350,57050,57250,200,-10720000,0,0,0,1,0.00249227,56350,50
1170,2169000,56350,57050,57250,200,-10720000,0,0,0,1,0.00241634,56350,50
1171,2170000,56150,57050,57250,200,-10720000,0,0,0,1,0.00249938,56150,50
1172,2171000,56150,57050,57250,200,-10720000,0,0,0,1,0.00242324,56150,50
1173,2172000,56350,57050,57250,200,-10720000,0,0,0,1,0.00250565,56350,50
1174,2173000,56550,57050,57250,200,-10720000,0,0,0,1,0.00257968,56550,50
1175,2174000,56450,57050,57250,200,-10720000,0,0,0,1,0.00253839,56450,50
1176,2175000,56650,57050,57250,200,-10720000,0,0,0,1,0.00260908,56650,50
1177,2176000,56450,57050,57250,200,-10720000,0,0,0,1,0.00267383,56450,50
1178,2177000,56450,57050,57250,200,-10720000,0,0,0,1,0.00259237,56450,50
1179,2178000,56550,57050,57250,200,-10720000,0,0,0,1,0.00255052,56550,50
1180,2179000,56550,57050,57250,200,-10720000,0,0,0,1,0.00247282,56550,50
1181,2180000,56450,57050,57250,200,-10720000,0,0,0,1,0.00243637,56450,50
1182,2181000,56450,57050,57250,200,-10720000,0,0,0,1,0.00236215,56450,50
1183,2182000,56350,57050,57250,200,-10720000,0,0,0,1,0.002331,56350,50
1184,2183000,56450,57050,57250,200,-10720000,0,0,0,1,0.00230134,56450,50
1185,2184000,56450,57050,57250,200,-10720000,0,0,0,1,0.00223124,56450,50
1186,2185000,56550,57050,57250,200,-10720000,0,0,0,1,0.00220628,56550,50
1187,2186000,56750,57050,57250,200,-10720000,0,0,0,1,0.00230726,56750,50
1188,2187000,56950,57050,57250,200,-10720000,0,0,0,1,0.00239721,56950,50
1189,2188000,57150,57050,57250,200,-10720000,0,0,0,1,0.00247775,57150,50
1190,2189000,57150,57050,57250,200,-10720000,0,0,0,1,0.00240227,57150,50
1191,2190000,56950,57050,57250,200,-10720000,0,0,0,1,0.00248234,56950,50
1192,2191000,56950,57050,57250,200,-10720000,0,0,0,1,0.00240672,56950,50
1193,2192000,56850,57050,57250,200,-10720000,0,0,0,1,0.00237278,56850,50
1194,2193000,56650,57050,57250,200,-10720000,0,0,0,1,0.00245713,56650,50
1195,2194000,56550,57050,57250,200,-10720000,0,0,0,1,0.00242127,56550,50
1196,2195000,56350,57050,57250,200,-10720000,0,0,0,1,0.00250279,56350,50
1197,2196000,56350,57050,57250,200,-10720000,0,0,0,1,0.00242654,56350,50
1198,2197000,56250,57050,57250,200,-10720000,0,0,0,1,0.00239251,56250,50
1199,2198000,56050,57050,57250,200,-10720000,0,0,0,1,0.00247828,56050,50
1200,2199000,55950,57050,57250,200,-10720000,0,0,0,1,0.00244227,55950,50
1201,2200000,56150,57050,57250,200,-10720000,0,0,0,1,0.00252404,56150,50
1202,2201000,56150,57050,57250,200,-10720000,0,0,0,1,0.00244714,56150,50
1203,2202000,55950,57050,57250,200,-10720000,0,0,0,1,0.00252847,55950,50
1204,2203000,55750,57050,57250,200,-10720000,0,0,0,1,0.00260365,55750,50
1205,2204000,55650,57050,57250,200,-10720000,0,0,0,1,0.00256235,55650,50
1206,2205000,55650,57050,57250,200,-10720000,0,0,0,1,0.00248429,55650,50
1207,2206000,55450,57050,57250,200,-10720000,0,0,0,1,0.00256499,55450,50
1208,2207000,55250,57050,57250,200,-10720000,0,0,0,1,0.00263966,55250,50
1209,2208000,55250,57050,57250,200,-10720000,0,0,0,1,0.00255924,55250,50
1210,2209000,55450,57050,57250,200,-10720000,0,0,0,1,0.00263441,55450,50
1211,2210000,55650,57050,57250,200,-10720000,0,0,0,1,0.00270212,55650,50
1212,2211000,55750,57050,57250,200,-10720000,0,0,0,1,0.00265646,55750,50
1213,2212000,55950,57050,57250,200,-10720000,0,0,0,1,0.00272081,55950,50
1214,2213000,56050,57050,57250,200,-10720000,0,0,0,1,0.00267394,56050,50
1215,2214000,55850,57050,57250,200,-10720000,0,0,0,1,0.00273635,55850,50
1216,2215000,55850,57050,57250,200,-10720000,0,0,0,1,0.00265299,55850,50
1217,2216000,55850,57050,57250,200,-10720000,0,0,0,1,0.00257217,55850,50
1218,2217000,55750,57050,57250,200,-10720000,0,0,0,1,0.00253216,55750,50
1219,2218000,55750,57050,57250,200,-10720000,0,0,0,1,0.00245502,55750,50
1220,2219000,55650,57050,57250,200,-10720000,0,0,0,1,0.00242051,55650,50
1221,2220000,55550,57050,57250,200,-10720000,0,0,0,1,0.00238777,55550,50
1222,2221000,55650,57050,57250,200,-10720000,0,0,0,1,0.00235657,55650,50
1223,2222000,55550,57050,57250,200,-10720000,0,0,0,1,0.00232687,55550,50
1224,2223000,55550,57050,57250,200,-10720000,0,0,0,1,0.00225598,55550,50
1225,2224000,55550,57050,57250,200,-10720000,0,0,0,1,0.00218726,55550,50
1226,2225000,55450,57050,57250,200,-10720000,0,0,0,1,0.00216606,55450,50
1227,2226000,55450,57050,57250,200,-10720000,0,0,0,1,0.00210008,55450,50
1228,2227000,55450,57050,57250,200,-10720000,0,0,0,1,0.0020361,55450,50
1229,2228000,55450,57050,57250,200,-10720000,0,0,0,1,0.00197407,55450,50
1230,2229000,55250,57050,57250,200,-10720000,0,0,0,1,0.00210868,55250,50
1231,2230000,55350,57050,57250,200,-10720000,0,0,0,1,0.00209187,55350,50
1232,2231000,55350,57050,57250,200,-10720000,0,0,0,1,0.00202815,55350,50
1233,2232000,55450,57050,57250,200,-10720000,0,0,0,1,0.00201546,55450,50
1234,2233000,55550,57050,57250,200,-10720000,0,0,0,1,0.00200328,55550,50
1235,2234000,55350,57050,57250,200,-10720000,0,0,0,1,0.00213376,55350,50
1236,2235000,55350,57050,57250,200,-10720000,0,0,0,1,0.00206875,55350,50
1237,2236000,55150,57050,57250,200,-10720000,0,0,0,1,0.00219299,55150,50
1238,2237000,55250,57050,57250,200,-10720000,0,0,0,1,0.00217199,55250,50
1239,2238000,55450,57050,57250,200,-10720000,0,0,0,1,0.00228427,55450,50
1240,2239000,55450,57050,57250,200,-10720000,0,0,0,1,0.00221468,55450,50
1241,2240000,55350,57050,57250,200,-10720000,0,0,0,1,0.00219226,55350,50
1242,2241000,55450,57050,57250,200,-10720000,0,0,0,1,0.00217098,55450,50
1243,2242000,55550,57050,57250,200,-10720000,0,0,0,1,0.00215062,55550,50
1244,2243000,55450,57050,57250,200,-10720000,0,0,0,1,0.0021313,55450,50
1245,2244000,55450,57050,57250,200,-10720000,0,0,0,1,0.00206637,55450,50
1246,2245000,55650,57050,57250,200,-10720000,0,0,0,1,0.00218894,55650,50
1247,2246000,55550,57050,57250,200,-10720000,0,0,0,1,0.0021675,55550,50
1248,2247000,55450,57050,57250,200,-10720000,0,0,0,1,0.00214731,55450,50
1249,2248000,55450,57050,57250,200,-10720000,0,0,0,1,0.0020819,55450,50
1250,2249000,55450,57050,57250,200,-10720000,0,0,0,1,0.00201847,55450,50
1251,2250000,55250,57050,57250,200,-10720000,0,0,0,1,0.00214783,55250,50
1252,2251000,55250,57050,57250,200,-10720000,0,0,0,1,0.0020824,55250,50
